Q,A
오 윤아,그 소녀시대 입 큰 딸래미? 갸는 그 웃을 때 목젖이 다 보여서 별로구만
그 소녀시대 입 큰 딸래미? 갸는 그 웃을 때 목젖이 다 보여서 별로구만,아니 그럼 어떤 스타일을 좋아하시는지?
아니 그럼 어떤 스타일을 좋아하시는지?,나 바라는 거 별로 없당께 현숙처럼 부모 공경 잘하고 김수미처럼 음식 손맛 좋고 또 나가 사업할거니께 박미선처럼 똑부러지게 내조 잘하고 나도 뭐 양심은 있능께 그냥 외모는 그냥 수순히 오도리 햅반 정도면 쓰것구만
나 바라는 거 별로 없당께 현숙처럼 부모 공경 잘하고 김수미처럼 음식 손맛 좋고 또 나가 사업할거니께 박미선처럼 똑부러지게 내조 잘하고 나도 뭐 양심은 있능께 그냥 외모는 그냥 수순히 오도리 햅반 정도면 쓰것구만,오드리 햅번이요? 로마의 휴일의 그 오드리 햅번이요?
오드리 햅번이요? 로마의 휴일의 그 오드리 햅번이요?,이이이 그려 그 오도리 햅반
이이이 그려 그 오도리 햅반,오드리 햅번이요?
비밀이라고,알았어. 선우야.
알았어. 선우야.,응.
응.,넌 보라누나 안무서워?
넌 보라누나 안무서워?,아니 전혀? 귀여운데.
아니 전혀? 귀여운데.,미친새끼.
미친새끼.,너… 너 그런말도 할 줄 알어? 너… 야 너 욕 어디서 배웠어? 너… 누가 너한테 욕 가르쳐줬어?
너… 너 그런말도 할 줄 알어? 너… 야 너 욕 어디서 배웠어? 너… 누가 너한테 욕 가르쳐줬어?,비밀이야
미친새끼.,아 더 찰지게! 미친새끼.
아 더 찰지게! 미친새끼.,미친새끼
미친새끼,좋아 다음. 이런 개새씨..
좋아 다음. 이런 개새씨..,아이씨 개새.
아이씨 개새.,굿. 많이좋아졌다.
굿. 많이좋아졌다.,니네 지금 뭐하냐?
니네 지금 뭐하냐?,좋은거 가르친다. 좋은거 가르쳐.
좋은거 가르친다. 좋은거 가르쳐.,"아니 그게아니고, 얘 어제 연구생선배한테 또 천만원 빌려줬데."
"아니 그게아니고, 얘 어제 연구생선배한테 또 천만원 빌려줬데.",이런 연구생선배 미친삐끼 개삐끼 쌍팔삐삐끼! 야 면도칼 씹는걸 알려줘야지.
이런 연구생선배 미친삐끼 개삐끼 쌍팔삐삐끼! 야 면도칼 씹는걸 알려줘야지.,넌 이 험한 세상 어떻게 살라그래? 호구냐 호구? 아유 답답하다. 
넌 이 험한 세상 어떻게 살라그래? 호구냐 호구? 아유 답답하다. ,자 따라해봐. 싫은데요?
자 따라해봐. 싫은데요?,싫은데여?
싫은데여?,제가 왜여?
제가 왜여?,제가 왜요?
제가 왜요?,왠열? 아 진짜 개빡치네 이씨
왠열? 아 진짜 개빡치네 이씨,왠열? 아 진짜 개빡치네씨.
왠열? 아 진짜 개빡치네씨.,너 뭐하냐?
너 뭐하냐?,욕
욕,아 그 망했어. 하하하 아 뭐하는거야? 하하
불났어 불,야 어디 불났어 어디어디
야 어디 불났어 어디어디,아휴 몰라 몰라 신고 신고 신고부터 해야지 신고신고신고
아 다 꺼진거 괜 괜찮으세요?,아이고 수고했어 세상에 이게 뭔 일이댜 
아이고 수고했어 세상에 이게 뭔 일이댜 ,그래도 이만하길 천만다행이에요
그래도 이만하길 천만다행이에요,이이 내말이
이이 내말이,대체 여기서 불이 왜난거야
택이 걱정이네.,그르게
그르게,"니들 인생이 더 걱정이야. 그나마 영어는 좀 하는 줄 알았는데, 어휴! 얘들아 영어는 암기야. 그냥 외워. 몽땅 숙어라 생각하고 다 외워! 알았어? 니들 아는 단어는 좀 있냐? 외우는 숙어는 좀 있어?"
"니들 인생이 더 걱정이야. 그나마 영어는 좀 하는 줄 알았는데, 어휴! 얘들아 영어는 암기야. 그냥 외워. 몽땅 숙어라 생각하고 다 외워! 알았어? 니들 아는 단어는 좀 있냐? 외우는 숙어는 좀 있어?",있지. 사람을 뭘로 알고!
있지. 사람을 뭘로 알고!,뭐.
뭐.,아이 마이 미 마인.
아이 마이 미 마인.,유 유얼 유 유얼즈
유 유얼 유 유얼즈,그거 중1때 배우는
그거 중1때 배우는,히 히즈 힘 히즈
히 히즈 힘 히즈,환장한다 환장해.
환장한다 환장해.,쉬 헐 헐 헐즈!
쉬 헐 헐 헐즈!,위 아월 어스 아월즈
위 아월 어스 아월즈,누나 저 그리고 독일어도 할 줄 알아요.
누나 저 그리고 독일어도 할 줄 알아요.,야. 야. 난 스페인어 할 줄 알아. 스페인어.
사실 오래전부터 좋아했습니다 올해로 10년이 넘었네요 ,아니 10년이요? 김변호사님 완전 순정파시네 아니 그럼 내일 고백하시는거에요?
아니 10년이요? 김변호사님 완전 순정파시네 아니 그럼 내일 고백하시는거에요?,그러고싶긴한데 바보같이 내 마음도 모르고 그 동안 수경씨를 너무 과롭혔어요 아마 이실장은 좋게 생각하지 않을거에요 날 
그러고싶긴한데 바보같이 내 마음도 모르고 그 동안 수경씨를 너무 과롭혔어요 아마 이실장은 좋게 생각하지 않을거에요 날 ,에이 아니 변호사님사에 인물되지 아 세상에 어떤 여자가 김변호 같은 남자를 마다하겠어요 그리고 수경누나도 전에 진이사건 맡아주신 얘기하면서 김변호사님 다시 봤다고 되게 좋게 말하던데요?
에이 아니 변호사님사에 인물되지 아 세상에 어떤 여자가 김변호 같은 남자를 마다하겠어요 그리고 수경누나도 전에 진이사건 맡아주신 얘기하면서 김변호사님 다시 봤다고 되게 좋게 말하던데요?,이실장이 그랬어요? 저 다시 봤다고?
이실장이 그랬어요? 저 다시 봤다고?,예 그러니까 용기내세요 분명히 다 잘 될 겁니다 
부끄럽긴요 저는 그 마음에 아주 감동했습니다 앞으론 당당하게 표현하세요 ,고맙습니다 구대영씨 
안녕. 삼촌 계시니?,우리 삼촌은 왜요?
누나 뭐예요?,뭐가?
뭐가?,설마 어제 내가 한 말 때문에 그래요?
설마 어제 내가 한 말 때문에 그래요?,뭐?
뭐?,누나같은 여자 안좋아한다니까 일부러야한옷입고와서 꼬실려고 우리 삼촌 찾는거잖아요
누나같은 여자 안좋아한다니까 일부러야한옷입고와서 꼬실려고 우리 삼촌 찾는거잖아요,어 맞아 한번에 알아챘네 이거 내작업복이야 이옷입은거본남자들마다 삼일밤낮으로 머릿속에서 내 모습이 안떠난다고 하더라고
어 맞아 한번에 알아챘네 이거 내작업복이야 이옷입은거본남자들마다 삼일밤낮으로 머릿속에서 내 모습이 안떠난다고 하더라고,네? 이누나가 정말
네? 이누나가 정말,너 내지갑에서 이만원 가져갔지
너 내지갑에서 이만원 가져갔지,어 삼촌 내가 가져갔어 들어가서 얘기해
어 삼촌 내가 가져갔어 들어가서 얘기해,뭐야 왜 이렇게 순순히 인정해
수민씨 진짜 조총무 꼬시려고 이렇게 입고 온거야?,아닌데 저녁에 친구 생파땜에 클럽가려고 이렇게 입고 온건데요
아닌데 저녁에 친구 생파땜에 클럽가려고 이렇게 입고 온건데요,아니 근데 쟤한테 왜 그렇게 말했어?
아니 근데 쟤한테 왜 그렇게 말했어?,재밌잖아요 포차에서 점심 때 싸온 음식 먹어도 되나 물어보려고 지삼촌찾은건데 꼬실려고 착각한다는게  남친새끼랑 헤어지고 우울했는데 간만에 웃었네요
재밌잖아요 포차에서 점심 때 싸온 음식 먹어도 되나 물어보려고 지삼촌찾은건데 꼬실려고 착각한다는게  남친새끼랑 헤어지고 우울했는데 간만에 웃었네요,아 또라이 또라이
안녕하세요,이제오는겨
이제오는겨,영애씨 축하해
영애씨 축하해,축하해 영애씨
그만들 하세요. 뭘 축하한다는 거에요,뭐긴. 영애씨 어머님께서 전무님 보자셨다며
뭐긴. 영애씨 어머님께서 전무님 보자셨다며,아니 그걸 어떻게
아니 그걸 어떻게,아 라부장님이 하도 궁금해해서 살짝 
아 라부장님이 하도 궁금해해서 살짝 ,나도 윤과장님이 궁금해해서 살짝 
나도 윤과장님이 궁금해해서 살짝 ,난 정대리가 하도 궁금해해서 살짝
아이근데 이전무님은 아직 이소식모르시죠,우리가 알려드릴까 살짝
우리가 알려드릴까 살짝,하지 마세요 제가 말할테니까. 다들 입 다물어주세요
그라믄 이제 식올리는겨?,아이 식은 무슨
아이 식은 무슨,왜요 어머님이 보자고하셨음 게임끝난거아니에요 어? 가만있어봐 영애씨를 뭐라고불러야되나
왜요 어머님이 보자고하셨음 게임끝난거아니에요 어? 가만있어봐 영애씨를 뭐라고불러야되나,뭐라그러긴 사모님이지
이제오세요?,정대린 집에 일있어서.
정대린 집에 일있어서.,어 어 딱 방금 얘기 들었어.
